report_date,category,commodity,holdings_lbs,holdings_1st_lbs,change_lbs,change_pct
2019-03-25,Chicken,Processed Other Poultry,75342000.0,,,
2019-03-25,Eggs,Frozen Eggs,2553000.0,,,
2019-03-25,Turkey,Processed Turkeys,105381000.0,,,
2019-04-01,Chicken,Processed Other Poultry,76624000.0,76624000.0,0.0,0.0
2019-04-01,Eggs,Frozen Eggs,2421000.0,2421000.0,0.0,0.0
2019-04-01,Turkey,Processed Turkeys,106403000.0,106403000.0,0.0,0.0
2019-04-08,Chicken,Processed Other Poultry,77471000.0,76624000.0,847000.0,1.0
2019-04-08,Eggs,Frozen Eggs,2471000.0,2421000.0,50000.0,2.0
2019-04-08,Turkey,Processed Turkeys,105812000.0,106403000.0,-591000.0,-1.0
2019-04-15,Chicken,Processed Other Poultry,77471000.0,76624000.0,847000.0,1.0
2019-04-15,Eggs,Frozen Eggs,2848000.0,2421000.0,427000.0,18.0
2019-04-15,Turkey,Processed Turkeys,104671000.0,106403000.0,-1732000.0,-2.0
2019-04-22,Chicken,Processed Other Poultry,81946000.0,76624000.0,5322000.0,7.0
2019-04-22,Eggs,Frozen Eggs,2887000.0,2421000.0,466000.0,19.0
2019-04-22,Turkey,Processed Turkeys,99173000.0,106403000.0,-7230000.0,-7.0
2019-04-29,Chicken,Processed Other Poultry,80930000.0,76624000.0,4306000.0,6.0
2019-04-29,Eggs,Frozen Eggs,2905000.0,2421000.0,484000.0,20.0
2019-04-29,Turkey,Processed Turkeys,96703000.0,106403000.0,-9700000.0,-9.0
2019-05-06,Chicken,Processed Other Poultry,75263000.0,78663000.0,-3400000.0,-4.0
2019-05-06,Eggs,Frozen Eggs,2900000.0,2903000.0,-3000.0,0.0
2019-05-06,Turkey,Processed Turkeys,96471000.0,96610000.0,-139000.0,0.0
2019-05-13,Chicken,Processed Other Poultry,75839000.0,78663000.0,-2824000.0,-4.0
2019-05-13,Eggs,Frozen Eggs,2919000.0,2903000.0,16000.0,1.0
2019-05-13,Turkey,Processed Turkeys,97551000.0,96610000.0,941000.0,1.0
2019-05-20,Chicken,Processed Other Poultry,74959000.0,78663000.0,-3704000.0,-5.0
2019-05-20,Eggs,Frozen Eggs,2892000.0,2903000.0,-11000.0,0.0
2019-05-20,Turkey,Processed Turkeys,99089000.0,96610000.0,2479000.0,3.0
2019-05-27,Chicken,Processed Other Poultry,73877000.0,78663000.0,-4786000.0,-6.0
2019-05-27,Eggs,Frozen Eggs,2848000.0,2903000.0,-55000.0,-2.0
2019-05-27,Turkey,Processed Turkeys,101169000.0,96610000.0,4559000.0,5.0
2019-06-03,Chicken,Processed Other Poultry,70519000.0,70519000.0,0.0,0.0
2019-06-03,Eggs,Frozen Eggs,2766000.0,2766000.0,0.0,0.0
2019-06-03,Turkey,Processed Turkeys,102546000.0,102546000.0,0.0,0.0
2019-06-10,Chicken,Processed Other Poultry,71944000.0,70519000.0,1425000.0,2.0
2019-06-10,Eggs,Frozen Eggs,2858000.0,2766000.0,92000.0,3.0
2019-06-10,Turkey,Processed Turkeys,103977000.0,102546000.0,1431000.0,1.0
2019-06-17,Chicken,Processed Other Poultry,77152000.0,70519000.0,6633000.0,9.0
2019-06-17,Eggs,Frozen Eggs,2882000.0,2766000.0,116000.0,4.0
2019-06-17,Turkey,Processed Turkeys,107593000.0,102546000.0,5047000.0,5.0
2019-06-24,Chicken,Processed Other Poultry,77967000.0,70519000.0,7448000.0,11.0
2019-06-24,Eggs,Frozen Eggs,2817000.0,2766000.0,51000.0,2.0
2019-06-24,Turkey,Processed Turkeys,109117000.0,102546000.0,6571000.0,6.0
2019-07-01,Chicken,Processed Other Poultry,77874000.0,77874000.0,0.0,0.0
2019-07-01,Eggs,Frozen Eggs,2890000.0,2890000.0,0.0,0.0
2019-07-01,Turkey,Processed Turkeys,110109000.0,110109000.0,0.0,0.0
2019-07-08,Chicken,Processed Other Poultry,78715000.0,77874000.0,841000.0,1.0
2019-07-08,Eggs,Frozen Eggs,2903000.0,2890000.0,13000.0,0.0
2019-07-08,Turkey,Processed Turkeys,113181000.0,110109000.0,3072000.0,3.0
2019-07-15,Chicken,Processed Other Poultry,77566000.0,77874000.0,-308000.0,0.0
2019-07-15,Eggs,Frozen Eggs,2911000.0,2890000.0,21000.0,1.0
2019-07-15,Turkey,Processed Turkeys,115133000.0,110109000.0,5024000.0,5.0
2019-07-22,Chicken,Processed Other Poultry,79522000.0,77874000.0,1648000.0,2.0
2019-07-22,Eggs,Frozen Eggs,2904000.0,2890000.0,14000.0,0.0
2019-07-22,Turkey,Processed Turkeys,118865000.0,110109000.0,8756000.0,8.0
2019-07-29,Chicken,Processed Other Poultry,78335000.0,77874000.0,461000.0,1.0
2019-07-29,Eggs,Frozen Eggs,2870000.0,2890000.0,-20000.0,-1.0
2019-07-29,Turkey,Processed Turkeys,115593000.0,110109000.0,5484000.0,5.0
2019-08-05,Chicken,Processed Other Poultry,78627000.0,78510000.0,117000.0,0.0
2019-08-05,Eggs,Frozen Eggs,2828000.0,2845000.0,-17000.0,-1.0
2019-08-05,Turkey,Processed Turkeys,121527000.0,119153000.0,2374000.0,2.0
2019-08-12,Chicken,Processed Other Poultry,77718000.0,78510000.0,-792000.0,-1.0
2019-08-12,Eggs,Frozen Eggs,2903000.0,2845000.0,58000.0,2.0
2019-08-12,Turkey,Processed Turkeys,124122000.0,119153000.0,4969000.0,4.0
2019-08-19,Chicken,Processed Other Poultry,77731000.0,78510000.0,-779000.0,-1.0
2019-08-19,Eggs,Frozen Eggs,2774000.0,2845000.0,-71000.0,-2.0
2019-08-19,Turkey,Processed Turkeys,124047000.0,119153000.0,4894000.0,4.0
2019-08-26,Chicken,Processed Other Poultry,77412000.0,78510000.0,-1098000.0,-1.0
2019-08-26,Eggs,Frozen Eggs,2814000.0,2845000.0,-31000.0,-1.0
2019-08-26,Turkey,Processed Turkeys,122408000.0,119153000.0,3255000.0,3.0
2019-09-02,Chicken,Processed Other Poultry,77794000.0,77794000.0,0.0,0.0
2019-09-02,Eggs,Frozen Eggs,2858000.0,2858000.0,0.0,0.0
2019-09-02,Turkey,Processed Turkeys,121816000.0,121816000.0,0.0,0.0
2019-09-09,Chicken,Processed Other Poultry,79214000.0,77794000.0,1420000.0,2.0
2019-09-09,Eggs,Frozen Eggs,2795000.0,2858000.0,-63000.0,-2.0
2019-09-09,Turkey,Processed Turkeys,118824000.0,121816000.0,-2992000.0,-2.0
2019-09-16,Chicken,Processed Other Poultry,79825000.0,77794000.0,2031000.0,3.0
2019-09-16,Eggs,Frozen Eggs,2751000.0,2858000.0,-107000.0,-4.0
2019-09-16,Turkey,Processed Turkeys,111872000.0,121816000.0,-9944000.0,-8.0
2019-09-23,Chicken,Processed Other Poultry,79490000.0,77794000.0,1696000.0,2.0
2019-09-23,Eggs,Frozen Eggs,2771000.0,2858000.0,-87000.0,-3.0
2019-09-23,Turkey,Processed Turkeys,103678000.0,121816000.0,-18138000.0,-15.0
2019-09-30,Chicken,Processed Other Poultry,78018000.0,77794000.0,224000.0,0.0
2019-09-30,Eggs,Frozen Eggs,2743000.0,2858000.0,-115000.0,-4.0
2019-09-30,Turkey,Processed Turkeys,100084000.0,121816000.0,-21732000.0,-18.0
2019-10-07,Chicken,Processed Other Poultry,79092000.0,78233000.0,859000.0,1.0
2019-10-07,Eggs,Frozen Eggs,2771000.0,2749000.0,22000.0,1.0
2019-10-07,Turkey,Processed Turkeys,93697000.0,98807000.0,-5110000.0,-5.0
2019-10-14,Chicken,Processed Other Poultry,79097000.0,78233000.0,864000.0,1.0
2019-10-14,Eggs,Frozen Eggs,2799000.0,2749000.0,50000.0,2.0
2019-10-14,Turkey,Processed Turkeys,92571000.0,98807000.0,-6236000.0,-6.0
2019-10-21,Chicken,Processed Other Poultry,82874000.0,78233000.0,4641000.0,6.0
2019-10-21,Eggs,Frozen Eggs,2752000.0,2749000.0,3000.0,0.0
2019-10-21,Turkey,Processed Turkeys,88466000.0,98807000.0,-10341000.0,-10.0
2019-10-28,Chicken,Processed Other Poultry,86255000.0,78233000.0,8022000.0,10.0
2019-10-28,Eggs,Frozen Eggs,2723000.0,2749000.0,-26000.0,-1.0
2019-10-28,Turkey,Processed Turkeys,81420000.0,98807000.0,-17387000.0,-18.0
2019-11-04,Chicken,Processed Other Poultry,86883000.0,86757000.0,126000.0,0.0
2019-11-04,Eggs,Frozen Eggs,2680000.0,2689000.0,-9000.0,0.0
2019-11-04,Turkey,Processed Turkeys,72771000.0,74501000.0,-1730000.0,-2.0
2019-11-11,Chicken,Processed Other Poultry,87730000.0,86757000.0,973000.0,1.0
2019-11-11,Eggs,Frozen Eggs,2446000.0,2689000.0,-243000.0,-9.0
2019-11-11,Turkey,Processed Turkeys,69389000.0,74501000.0,-5112000.0,-7.0
2019-11-18,Chicken,Processed Other Poultry,77757000.0,86757000.0,-9000000.0,-10.0
2019-11-18,Eggs,Frozen Eggs,2587000.0,2689000.0,-102000.0,-4.0
2019-11-18,Turkey,Processed Turkeys,42372000.0,74501000.0,-32129000.0,-43.0
2019-11-25,Chicken,Processed Other Poultry,83663000.0,86757000.0,-3094000.0,-4.0
2019-11-25,Eggs,Frozen Eggs,2537000.0,2689000.0,-152000.0,-6.0
2019-11-25,Turkey,Processed Turkeys,35468000.0,74501000.0,-39033000.0,-52.0
2019-12-02,Chicken,Processed Other Poultry,77781000.0,77781000.0,0.0,0.0
2019-12-02,Eggs,Frozen Eggs,1992000.0,1992000.0,0.0,0.0
2019-12-02,Turkey,Processed Turkeys,38181000.0,38181000.0,0.0,0.0
2019-12-09,Chicken,Processed Other Poultry,84351000.0,77781000.0,6570000.0,8.0
2019-12-09,Eggs,Frozen Eggs,2506000.0,1992000.0,514000.0,26.0
2019-12-09,Turkey,Processed Turkeys,37797000.0,38181000.0,-384000.0,-1.0
2019-12-16,Chicken,Processed Other Poultry,88142000.0,77781000.0,10361000.0,13.0
2019-12-16,Eggs,Frozen Eggs,2677000.0,1992000.0,685000.0,34.0
2019-12-16,Turkey,Processed Turkeys,33638000.0,38181000.0,-4543000.0,-12.0
2019-12-23,Chicken,Processed Other Poultry,89854000.0,77781000.0,12073000.0,16.0
2019-12-23,Eggs,Frozen Eggs,2709000.0,1992000.0,717000.0,36.0
2019-12-23,Turkey,Processed Turkeys,37616000.0,38181000.0,-565000.0,-1.0
2019-12-30,Chicken,Processed Other Poultry,91682000.0,77781000.0,13901000.0,18.0
2019-12-30,Eggs,Frozen Eggs,2618000.0,1992000.0,626000.0,31.0
2019-12-30,Turkey,Processed Turkeys,39158000.0,38181000.0,977000.0,3.0
2020-01-06,Chicken,Processed Other Poultry,91690000.0,91685000.0,5000.0,0.0
2020-01-06,Eggs,Frozen Eggs,2580000.0,2603000.0,-23000.0,-1.0
2020-01-06,Turkey,Processed Turkeys,43243000.0,40792000.0,2451000.0,6.0
2020-01-13,Chicken,Processed Other Poultry,91334000.0,91685000.0,-351000.0,0.0
2020-01-13,Eggs,Frozen Eggs,2737000.0,2603000.0,134000.0,5.0
2020-01-13,Turkey,Processed Turkeys,46790000.0,40792000.0,5998000.0,15.0
2020-01-20,Chicken,Processed Other Poultry,95028000.0,91685000.0,3343000.0,4.0
2020-01-20,Eggs,Frozen Eggs,2776000.0,2603000.0,173000.0,7.0
2020-01-20,Turkey,Processed Turkeys,51185000.0,40792000.0,10393000.0,25.0
2020-01-27,Chicken,Processed Other Poultry,97322000.0,91685000.0,5637000.0,6.0
2020-01-27,Eggs,Frozen Eggs,2811000.0,2603000.0,208000.0,8.0
2020-01-27,Turkey,Processed Turkeys,51741000.0,40792000.0,10949000.0,27.0
2020-02-03,Chicken,Processed Other Poultry,97689000.0,97689000.0,0.0,0.0
2020-02-03,Eggs,Frozen Eggs,2869000.0,2869000.0,0.0,0.0
2020-02-03,Turkey,Processed Turkeys,54680000.0,54680000.0,0.0,0.0
2020-02-10,Chicken,Processed Other Poultry,99904000.0,97689000.0,2215000.0,2.0
2020-02-10,Eggs,Frozen Eggs,2841000.0,2869000.0,-28000.0,-1.0
2020-02-10,Turkey,Processed Turkeys,57029000.0,54680000.0,2349000.0,4.0
2020-02-17,Chicken,Processed Other Poultry,100868000.0,97689000.0,3179000.0,3.0
2020-02-17,Eggs,Frozen Eggs,2806000.0,2869000.0,-63000.0,-2.0
2020-02-17,Turkey,Processed Turkeys,61917000.0,54680000.0,7237000.0,13.0
2020-02-24,Chicken,Processed Other Poultry,100214000.0,97689000.0,2525000.0,3.0
2020-02-24,Eggs,Frozen Eggs,2879000.0,2869000.0,10000.0,0.0
2020-02-24,Turkey,Processed Turkeys,64533000.0,54680000.0,9853000.0,18.0
2020-03-02,Chicken,Processed Other Poultry,98654000.0,98654000.0,0.0,0.0
2020-03-02,Eggs,Frozen Eggs,2783000.0,2783000.0,0.0,0.0
2020-03-02,Turkey,Processed Turkeys,67488000.0,67488000.0,0.0,0.0
2020-03-09,Chicken,Processed Other Poultry,100910000.0,98654000.0,2256000.0,2.0
2020-03-09,Eggs,Frozen Eggs,2769000.0,2783000.0,-14000.0,-1.0
2020-03-09,Turkey,Processed Turkeys,70744000.0,67488000.0,3256000.0,5.0
2020-03-16,Chicken,Processed Other Poultry,99790000.0,98654000.0,1136000.0,1.0
2020-03-16,Eggs,Frozen Eggs,2719000.0,2783000.0,-64000.0,-2.0
2020-03-16,Turkey,Processed Turkeys,70936000.0,67488000.0,3448000.0,5.0
2020-03-23,Chicken,Processed Other Poultry,96275000.0,98654000.0,-2379000.0,-2.0
2020-03-23,Eggs,Frozen Eggs,2824000.0,2783000.0,41000.0,1.0
2020-03-23,Turkey,Processed Turkeys,73196000.0,67488000.0,5708000.0,8.0
2020-03-30,Chicken,Processed Other Poultry,99951000.0,98654000.0,1297000.0,1.0
2020-03-30,Eggs,Frozen Eggs,2797000.0,2783000.0,14000.0,1.0
2020-03-30,Turkey,Processed Turkeys,73334000.0,67488000.0,5846000.0,9.0
2020-04-06,Chicken,Processed Other Poultry,105368000.0,102118000.0,3250000.0,3.0
2020-04-06,Eggs,Frozen Eggs,2817000.0,2805000.0,12000.0,0.0
2020-04-06,Turkey,Processed Turkeys,75659000.0,74264000.0,1395000.0,2.0
2020-04-13,Chicken,Processed Other Poultry,112064000.0,102118000.0,9946000.0,10.0
2020-04-13,Eggs,Frozen Eggs,2804000.0,2805000.0,-1000.0,0.0
2020-04-13,Turkey,Processed Turkeys,79077000.0,74264000.0,4813000.0,6.0
2020-04-20,Chicken,Processed Other Poultry,111368000.0,102118000.0,9250000.0,9.0
2020-04-20,Eggs,Frozen Eggs,2887000.0,2805000.0,82000.0,3.0
2020-04-20,Turkey,Processed Turkeys,81918000.0,74264000.0,7654000.0,10.0
2020-04-27,Chicken,Processed Other Poultry,105850000.0,102118000.0,3732000.0,4.0
2020-04-27,Eggs,Frozen Eggs,2813000.0,2805000.0,8000.0,0.0
2020-04-27,Turkey,Processed Turkeys,83037000.0,74264000.0,8773000.0,12.0
2020-05-04,Chicken,Processed Other Poultry,101489000.0,102361000.0,-872000.0,-1.0
2020-05-04,Eggs,Frozen Eggs,2768000.0,2777000.0,-9000.0,0.0
2020-05-04,Turkey,Processed Turkeys,86077000.0,85469000.0,608000.0,1.0
2020-05-11,Chicken,Processed Other Poultry,95688000.0,102361000.0,-6673000.0,-7.0
2020-05-11,Eggs,Frozen Eggs,2646000.0,2777000.0,-131000.0,-5.0
2020-05-11,Turkey,Processed Turkeys,83254000.0,85469000.0,-2215000.0,-3.0
2020-05-18,Chicken,Processed Other Poultry,94380000.0,102361000.0,-7981000.0,-8.0
2020-05-18,Eggs,Frozen Eggs,2648000.0,2777000.0,-129000.0,-5.0
2020-05-18,Turkey,Processed Turkeys,79175000.0,85469000.0,-6294000.0,-7.0
2020-05-25,Chicken,Processed Other Poultry,92626000.0,102361000.0,-9735000.0,-10.0
2020-05-25,Eggs,Frozen Eggs,2607000.0,2777000.0,-170000.0,-6.0
2020-05-25,Turkey,Processed Turkeys,78383000.0,85469000.0,-7086000.0,-8.0
2020-06-01,Chicken,Processed Other Poultry,92315000.0,92315000.0,0.0,0.0
2020-06-01,Eggs,Frozen Eggs,2690000.0,2690000.0,0.0,0.0
2020-06-01,Turkey,Processed Turkeys,80331000.0,80331000.0,0.0,0.0
2020-06-08,Chicken,Processed Other Poultry,93870000.0,92315000.0,1555000.0,2.0
2020-06-08,Eggs,Frozen Eggs,2636000.0,2690000.0,-54000.0,-2.0
2020-06-08,Turkey,Processed Turkeys,82491000.0,80331000.0,2160000.0,3.0
2020-06-15,Chicken,Processed Other Poultry,93085000.0,92315000.0,770000.0,1.0
2020-06-15,Eggs,Frozen Eggs,2641000.0,2690000.0,-49000.0,-2.0
2020-06-15,Turkey,Processed Turkeys,86150000.0,80331000.0,5819000.0,7.0
2020-06-22,Chicken,Processed Other Poultry,94150000.0,92315000.0,1835000.0,2.0
2020-06-22,Eggs,Frozen Eggs,2707000.0,2690000.0,17000.0,1.0
2020-06-22,Turkey,Processed Turkeys,89355000.0,80331000.0,9024000.0,11.0
2020-06-29,Chicken,Processed Other Poultry,94990000.0,92315000.0,2675000.0,3.0
2020-06-29,Eggs,Frozen Eggs,2686000.0,2690000.0,-4000.0,0.0
2020-06-29,Turkey,Processed Turkeys,90125000.0,80331000.0,9794000.0,12.0
2020-07-06,Chicken,Processed Other Poultry,92189000.0,93870000.0,-1681000.0,-2.0
2020-07-06,Eggs,Frozen Eggs,2604000.0,2653000.0,-49000.0,-2.0
2020-07-06,Turkey,Processed Turkeys,93854000.0,91617000.0,2237000.0,2.0
2020-07-13,Chicken,Processed Other Poultry,88463000.0,93870000.0,-5407000.0,-6.0
2020-07-13,Eggs,Frozen Eggs,2641000.0,2653000.0,-12000.0,0.0
2020-07-13,Turkey,Processed Turkeys,93899000.0,91617000.0,2282000.0,2.0
2020-07-20,Chicken,Processed Other Poultry,88932000.0,93870000.0,-4938000.0,-5.0
2020-07-20,Eggs,Frozen Eggs,2618000.0,2653000.0,-35000.0,-1.0
2020-07-20,Turkey,Processed Turkeys,95235000.0,91617000.0,3618000.0,4.0
2020-07-27,Chicken,Processed Other Poultry,89720000.0,93870000.0,-4150000.0,-4.0
2020-07-27,Eggs,Frozen Eggs,2650000.0,2653000.0,-3000.0,0.0
2020-07-27,Turkey,Processed Turkeys,97562000.0,91617000.0,5945000.0,6.0
2020-08-03,Chicken,Processed Other Poultry,88838000.0,88838000.0,0.0,0.0
2020-08-03,Eggs,Frozen Eggs,2587000.0,2587000.0,0.0,0.0
2020-08-03,Turkey,Processed Turkeys,97685000.0,97685000.0,0.0,0.0
2020-08-10,Chicken,Processed Other Poultry,86746000.0,88838000.0,-2092000.0,-2.0
2020-08-10,Eggs,Frozen Eggs,2618000.0,2587000.0,31000.0,1.0
2020-08-10,Turkey,Processed Turkeys,98258000.0,97685000.0,573000.0,1.0
2020-08-17,Chicken,Processed Other Poultry,86532000.0,88838000.0,-2306000.0,-3.0
2020-08-17,Eggs,Frozen Eggs,2556000.0,2587000.0,-31000.0,-1.0
2020-08-17,Turkey,Processed Turkeys,96072000.0,97685000.0,-1613000.0,-2.0
2020-08-24,Chicken,Processed Other Poultry,82398000.0,88838000.0,-6440000.0,-7.0
2020-08-24,Eggs,Frozen Eggs,2596000.0,2587000.0,9000.0,0.0
2020-08-24,Turkey,Processed Turkeys,140297000.0,97685000.0,42612000.0,44.0
2020-08-31,Chicken,Processed Other Poultry,81742000.0,88838000.0,-7096000.0,-8.0
2020-08-31,Eggs,Frozen Eggs,2644000.0,2587000.0,57000.0,2.0
2020-08-31,Turkey,Processed Turkeys,142852000.0,97685000.0,45167000.0,46.0
2020-09-07,Chicken,Processed Other Poultry,82929000.0,81979000.0,950000.0,1.0
2020-09-07,Eggs,Frozen Eggs,2626000.0,2640000.0,-14000.0,-1.0
2020-09-07,Turkey,Processed Turkeys,95442000.0,133370000.0,-37928000.0,-28.0
2020-09-14,Chicken,Processed Other Poultry,82381000.0,81979000.0,402000.0,0.0
2020-09-14,Eggs,Frozen Eggs,2574000.0,2640000.0,-66000.0,-3.0
2020-09-14,Turkey,Processed Turkeys,141053000.0,133370000.0,7683000.0,6.0
2020-09-21,Chicken,Processed Other Poultry,83011000.0,81979000.0,1032000.0,1.0
2020-09-21,Eggs,Frozen Eggs,2581000.0,2640000.0,-59000.0,-2.0
2020-09-21,Turkey,Processed Turkeys,92137000.0,133370000.0,-41233000.0,-31.0
2020-09-28,Chicken,Processed Other Poultry,80645000.0,81979000.0,-1334000.0,-2.0
2020-09-28,Eggs,Frozen Eggs,2598000.0,2640000.0,-42000.0,-2.0
2020-09-28,Turkey,Processed Turkeys,82156000.0,133370000.0,-51214000.0,-38.0
2020-10-05,Chicken,Processed Other Poultry,83180000.0,82166000.0,1014000.0,1.0
2020-10-05,Eggs,Frozen Eggs,2576000.0,2585000.0,-9000.0,0.0
2020-10-05,Turkey,Processed Turkeys,74973000.0,77846000.0,-2873000.0,-4.0
2020-10-12,Chicken,Processed Other Poultry,84330000.0,82166000.0,2164000.0,3.0
2020-10-12,Eggs,Frozen Eggs,2553000.0,2585000.0,-32000.0,-1.0
2020-10-12,Turkey,Processed Turkeys,72815000.0,77846000.0,-5031000.0,-6.0
2020-10-19,Chicken,Processed Other Poultry,87272000.0,82166000.0,5106000.0,6.0
2020-10-19,Eggs,Frozen Eggs,2842000.0,2585000.0,257000.0,10.0
2020-10-19,Turkey,Processed Turkeys,67489000.0,77846000.0,-10357000.0,-13.0
2020-10-26,Chicken,Processed Other Poultry,85594000.0,82166000.0,3428000.0,4.0
2020-10-26,Eggs,Frozen Eggs,2464000.0,2585000.0,-121000.0,-5.0
2020-10-26,Turkey,Processed Turkeys,65389000.0,77846000.0,-12457000.0,-16.0
2020-11-02,Chicken,Processed Other Poultry,86438000.0,86438000.0,0.0,0.0
2020-11-02,Eggs,Frozen Eggs,2464000.0,2464000.0,0.0,0.0
2020-11-02,Turkey,Processed Turkeys,61223000.0,61223000.0,0.0,0.0
2020-11-09,Chicken,Processed Other Poultry,83414000.0,86438000.0,-3024000.0,-3.0
2020-11-09,Eggs,Frozen Eggs,2459000.0,2464000.0,-5000.0,0.0
2020-11-09,Turkey,Processed Turkeys,54912000.0,61223000.0,-6311000.0,-10.0
2020-11-16,Chicken,Processed Other Poultry,80071000.0,86438000.0,-6367000.0,-7.0
2020-11-16,Eggs,Frozen Eggs,2436000.0,2464000.0,-28000.0,-1.0
2020-11-16,Turkey,Processed Turkeys,35797000.0,61223000.0,-25426000.0,-42.0
2020-11-23,Chicken,Processed Other Poultry,83150000.0,86438000.0,-3288000.0,-4.0
2020-11-23,Eggs,Frozen Eggs,2447000.0,2464000.0,-17000.0,-1.0
2020-11-23,Turkey,Processed Turkeys,22346000.0,61223000.0,-38877000.0,-64.0
2020-11-30,Chicken,Processed Other Poultry,83868000.0,86438000.0,-2570000.0,-3.0
2020-11-30,Eggs,Frozen Eggs,2423000.0,2464000.0,-41000.0,-2.0
2020-11-30,Turkey,Processed Turkeys,26642000.0,61223000.0,-34581000.0,-56.0
2020-12-07,Chicken,Processed Other Poultry,79644000.0,83023000.0,-3379000.0,-4.0
2020-12-07,Eggs,Frozen Eggs,2441000.0,2427000.0,14000.0,1.0
2020-12-07,Turkey,Processed Turkeys,30344000.0,27382000.0,2962000.0,11.0
2020-12-14,Chicken,Processed Other Poultry,80702000.0,83023000.0,-2321000.0,-3.0
2020-12-14,Eggs,Frozen Eggs,2418000.0,2427000.0,-9000.0,0.0
2020-12-14,Turkey,Processed Turkeys,29131000.0,27382000.0,1749000.0,6.0
2020-12-21,Chicken,Processed Other Poultry,80022000.0,83023000.0,-3001000.0,-4.0
